take,split,frame_id,relationship_count,table_relation_count,tool_relation_count,active_use_relation_count,instrument_state,drill_state,hammer_state,saw_state,next_action,next_action_seconds,robot_phase,sterility_breach_count,sterility_breach_details,table_relations,tool_relations,active_use_relations
001_PKA,train,001460,13,0,0,0,none,none,none,none,,,,0,,,,
001_PKA,train,001461,13,2,0,0,none,none,none,none,,,,0,,"mps,instrument_table,closeTo | nurse,instrument_table,preparing",,
001_PKA,train,001462,13,0,1,0,handling,none,none,none,,,,0,,,"head_surgeon,instrument,holding",
001_PKA,train,001463,12,2,0,0,none,none,none,none,,,,0,,"mps,instrument_table,closeTo | nurse,instrument_table,preparing",,
001_PKA,train,001464,14,1,1,0,handling,none,none,none,,,,0,,"mps,instrument_table,closeTo","head_surgeon,instrument,holding",
001_PKA,train,001465,14,3,1,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | mps,instrument_table,closeTo | nurse,instrument_table,preparing","circulator,instrument,holding",
001_PKA,train,001466,15,4,2,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | head_surgeon,instrument_table,closeTo | mps,instrument_table,closeTo | nurse,instrument_table,preparing","circulator,instrument,holding | mps,instrument,holding",
001_PKA,train,001467,15,3,2,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | mps,instrument_table,closeTo | nurse,instrument_table,preparing","circulator,instrument,holding | nurse,instrument,holding",
001_PKA,train,001468,13,2,1,0,handling,none,none,none,,,,0,,"mps,instrument_table,closeTo | nurse,instrument_table,preparing","nurse,instrument,holding",
001_PKA,train,001469,15,3,2,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | mps,instrument_table,closeTo | nurse,instrument_table,preparing","circulator,instrument,holding | nurse,instrument,holding",
001_PKA,train,001470,15,4,2,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | head_surgeon,instrument_table,closeTo | mps,instrument_table,closeTo | nurse,instrument_table,preparing","circulator,instrument,holding | nurse,instrument,holding",
001_PKA,train,001471,13,3,1,0,handling,none,none,none,,,,0,,"head_surgeon,instrument_table,preparing | mps,instrument_table,closeTo | nurse,instrument_table,preparing","nurse,instrument,holding",
001_PKA,train,001472,13,3,1,0,handling,none,none,none,,,,0,,"head_surgeon,instrument_table,closeTo | mps,instrument_table,closeTo | nurse,instrument_table,preparing","nurse,instrument,holding",
001_PKA,train,001473,16,4,3,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | head_surgeon,instrument_table,preparing | mps,instrument_table,closeTo | nurse,instrument_table,preparing","circulator,instrument,holding | head_surgeon,instrument,holding | nurse,instrument,holding",
001_PKA,train,001474,14,3,2,0,handling,none,none,none,,,,0,,"head_surgeon,instrument_table,preparing | mps,instrument_table,closeTo | nurse,instrument_table,preparing","head_surgeon,instrument,holding | nurse,instrument,holding",
001_PKA,train,001475,14,4,1,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | head_surgeon,instrument_table,preparing | mps,instrument_table,closeTo | nurse,instrument_table,preparing","nurse,instrument,holding",
001_PKA,train,001476,14,3,1,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | mps,instrument_table,closeTo | nurse,instrument_table,preparing","nurse,instrument,holding",
001_PKA,train,001477,14,4,1,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | head_surgeon,instrument_table,preparing | mps,instrument_table,closeTo | nurse,instrument_table,preparing","nurse,instrument,holding",
001_PKA,train,001478,13,3,1,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | head_surgeon,instrument_table,preparing | nurse,instrument_table,preparing","nurse,instrument,holding",
001_PKA,train,001479,14,4,1,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | head_surgeon,instrument_table,preparing | mps,instrument_table,closeTo | nurse,instrument_table,preparing","nurse,instrument,holding",
001_PKA,train,001480,14,4,1,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | head_surgeon,instrument_table,preparing | mps,instrument_table,closeTo | nurse,instrument_table,preparing","nurse,instrument,holding",
001_PKA,train,001481,14,3,1,1,active_use,none,active_use,none,,,,0,,"circulator,instrument_table,closeTo | mps,instrument_table,closeTo | nurse,instrument_table,preparing","nurse,instrument,holding","head_surgeon,patient,cementing"
001_PKA,train,001482,14,3,1,1,active_use,none,active_use,none,,,,0,,"circulator,instrument_table,closeTo | mps,instrument_table,closeTo | nurse,instrument_table,closeTo","nurse,instrument,holding","head_surgeon,patient,cementing"
001_PKA,train,001483,13,3,0,1,active_use,none,active_use,none,,,,0,,"circulator,instrument_table,closeTo | mps,instrument_table,closeTo | nurse,instrument_table,preparing",,"head_surgeon,patient,cementing"
001_PKA,train,001484,13,2,0,1,active_use,none,active_use,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,preparing",,"head_surgeon,patient,cementing"
001_PKA,train,001485,15,1,0,0,none,none,none,none,,,,0,,"circulator,instrument_table,closeTo",,
001_PKA,train,001486,13,2,0,1,active_use,none,active_use,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,closeTo",,"head_surgeon,patient,cementing"
001_PKA,train,001487,13,2,0,1,active_use,none,active_use,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,preparing",,"head_surgeon,patient,cementing"
001_PKA,train,001488,13,2,0,1,active_use,none,active_use,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,preparing",,"head_surgeon,patient,cementing"
001_PKA,train,001489,15,1,0,0,none,none,none,none,,,,0,,"circulator,instrument_table,closeTo",,
001_PKA,train,001490,15,1,1,1,none,none,active_use,none,,,,0,,"circulator,instrument_table,closeTo","head_surgeon,hammer,holding","head_surgeon,patient,hammering"
001_PKA,train,001491,15,1,1,1,none,none,active_use,none,,,,0,,"circulator,instrument_table,closeTo","head_surgeon,hammer,holding","head_surgeon,patient,hammering"
001_PKA,train,001492,15,1,1,1,none,none,active_use,none,,,,0,,"circulator,instrument_table,closeTo","head_surgeon,hammer,holding","head_surgeon,patient,hammering"
001_PKA,train,001493,13,2,0,0,none,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,preparing",,
001_PKA,train,001494,14,1,0,0,none,none,none,none,,,,0,,"circulator,instrument_table,closeTo",,
001_PKA,train,001495,14,0,1,0,handling,none,none,none,,,,0,,,"nurse,instrument,holding",
001_PKA,train,001496,13,2,1,0,handling,none,none,none,,,,0,,"mps,instrument_table,closeTo | nurse,instrument_table,closeTo","nurse,instrument,holding",
001_PKA,train,001497,13,2,1,0,handling,none,none,none,,,,0,,"mps,instrument_table,closeTo | nurse,instrument_table,preparing","nurse,instrument,holding",
001_PKA,train,001498,13,2,1,0,handling,none,none,none,,,,0,,"mps,instrument_table,closeTo | nurse,instrument_table,preparing","nurse,instrument,holding",
001_PKA,train,001499,13,2,1,0,handling,none,none,none,,,,0,,"mps,instrument_table,closeTo | nurse,instrument_table,preparing","nurse,instrument,holding",
001_PKA,train,001500,13,2,1,0,handling,none,none,none,,,,0,,"mps,instrument_table,closeTo | nurse,instrument_table,preparing","nurse,instrument,holding",
001_PKA,train,001501,12,1,1,0,handling,none,none,none,,,,0,,"nurse,instrument_table,closeTo","nurse,instrument,holding",
001_PKA,train,001502,12,1,1,0,handling,none,none,none,,,,0,,"nurse,instrument_table,closeTo","nurse,instrument,holding",
001_PKA,train,001503,12,1,1,0,handling,none,none,none,,,,0,,"nurse,instrument_table,closeTo","nurse,instrument,holding",
001_PKA,train,001504,14,2,1,1,active_use,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,closeTo","nurse,instrument,holding","head_surgeon,patient,suturing"
001_PKA,train,001505,15,2,1,1,active_use,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,closeTo","nurse,instrument,holding","head_surgeon,patient,suturing"
001_PKA,train,001506,13,3,0,1,active_use,none,none,none,,,,0,,"circulator,instrument_table,closeTo | mps,instrument_table,closeTo | nurse,instrument_table,preparing",,"head_surgeon,patient,suturing"
001_PKA,train,001507,15,3,0,1,active_use,none,none,none,,,,0,,"circulator,instrument_table,closeTo | mps,instrument_table,assisting | nurse,instrument_table,preparing",,"head_surgeon,patient,suturing"
001_PKA,train,001508,16,1,0,1,active_use,none,none,none,,,,0,,"circulator,instrument_table,closeTo",,"head_surgeon,patient,suturing"
001_PKA,train,001509,17,2,2,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,preparing","circulator,instrument,holding | head_surgeon,instrument,holding",
001_PKA,train,001510,14,2,1,1,active_use,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,closeTo","circulator,instrument,holding","head_surgeon,patient,suturing"
001_PKA,train,001511,18,1,3,1,active_use,none,none,none,,,,0,,"circulator,instrument_table,closeTo","circulator,instrument,holding | head_surgeon,instrument,holding | nurse,instrument,holding","head_surgeon,patient,suturing"
001_PKA,train,001512,17,1,3,1,active_use,handling,none,none,,,,0,,"circulator,instrument_table,closeTo","circulator,instrument,holding | head_surgeon,instrument,holding | nurse,drill,holding","head_surgeon,patient,suturing"
001_PKA,train,001513,15,2,2,0,handling,handling,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,preparing","circulator,instrument,holding | head_surgeon,drill,holding",
001_PKA,train,001514,15,2,2,1,handling,active_use,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,preparing","circulator,instrument,holding | head_surgeon,drill,holding","head_surgeon,patient,drilling"
001_PKA,train,001515,15,2,2,1,handling,active_use,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,preparing","circulator,instrument,holding | head_surgeon,drill,holding","head_surgeon,patient,drilling"
001_PKA,train,001516,16,1,2,1,handling,active_use,none,none,,,,0,,"circulator,instrument_table,closeTo","circulator,instrument,holding | head_surgeon,drill,holding","head_surgeon,patient,drilling"
001_PKA,train,001517,16,1,2,1,handling,active_use,none,none,,,,0,,"circulator,instrument_table,closeTo","circulator,instrument,holding | head_surgeon,drill,holding","head_surgeon,patient,drilling"
001_PKA,train,001518,16,1,2,1,handling,active_use,none,none,,,,0,,"circulator,instrument_table,closeTo","circulator,instrument,holding | head_surgeon,drill,holding","head_surgeon,patient,drilling"
001_PKA,train,001519,16,1,2,1,handling,active_use,none,none,,,,0,,"circulator,instrument_table,closeTo","circulator,instrument,holding | head_surgeon,drill,holding","head_surgeon,patient,drilling"
001_PKA,train,001520,16,1,2,1,handling,active_use,none,none,,,,0,,"circulator,instrument_table,closeTo","circulator,instrument,holding | head_surgeon,drill,holding","head_surgeon,patient,drilling"
001_PKA,train,001521,16,1,2,1,handling,active_use,none,none,,,,0,,"circulator,instrument_table,closeTo","circulator,instrument,holding | head_surgeon,drill,holding","head_surgeon,patient,drilling"
001_PKA,train,001522,16,1,2,1,handling,active_use,none,none,,,,0,,"circulator,instrument_table,closeTo","circulator,instrument,holding | head_surgeon,drill,holding","head_surgeon,patient,drilling"
001_PKA,train,001523,16,1,2,1,handling,active_use,none,none,,,,0,,"circulator,instrument_table,closeTo","circulator,instrument,holding | head_surgeon,drill,holding","head_surgeon,patient,drilling"
001_PKA,train,001524,18,1,3,0,handling,handling,none,none,,,,0,,"circulator,instrument_table,closeTo","assistant_surgeon,drill,holding | circulator,instrument,holding | head_surgeon,drill,holding",
001_PKA,train,001525,17,1,2,1,handling,active_use,none,none,,,,0,,"circulator,instrument_table,closeTo","assistant_surgeon,drill,holding | circulator,instrument,holding","assistant_surgeon,patient,drilling"
001_PKA,train,001526,16,1,2,1,handling,active_use,none,none,,,,0,,"circulator,instrument_table,closeTo","assistant_surgeon,drill,holding | circulator,instrument,holding","assistant_surgeon,patient,drilling"
001_PKA,train,001527,16,1,2,1,handling,active_use,none,none,,,,0,,"circulator,instrument_table,closeTo","assistant_surgeon,drill,holding | circulator,instrument,holding","assistant_surgeon,patient,drilling"
001_PKA,train,001528,16,1,2,1,handling,active_use,none,none,,,,0,,"circulator,instrument_table,closeTo","assistant_surgeon,drill,holding | circulator,instrument,holding","assistant_surgeon,patient,drilling"
001_PKA,train,001529,16,1,2,1,handling,active_use,none,none,,,,0,,"circulator,instrument_table,closeTo","assistant_surgeon,drill,holding | circulator,instrument,holding","assistant_surgeon,patient,drilling"
001_PKA,train,001530,16,1,2,1,handling,active_use,none,none,,,,0,,"circulator,instrument_table,closeTo","assistant_surgeon,drill,holding | circulator,instrument,holding","assistant_surgeon,patient,drilling"
001_PKA,train,001531,16,1,2,1,handling,active_use,none,none,,,,0,,"circulator,instrument_table,closeTo","assistant_surgeon,drill,holding | circulator,instrument,holding","assistant_surgeon,patient,drilling"
001_PKA,train,001532,16,1,2,1,handling,active_use,none,none,,,,0,,"circulator,instrument_table,closeTo","assistant_surgeon,drill,holding | circulator,instrument,holding","assistant_surgeon,patient,drilling"
001_PKA,train,001533,16,1,2,1,handling,active_use,none,none,,,,0,,"circulator,instrument_table,closeTo","assistant_surgeon,drill,holding | circulator,instrument,holding","assistant_surgeon,patient,drilling"
001_PKA,train,001534,16,1,2,1,handling,active_use,none,none,,,,0,,"circulator,instrument_table,closeTo","assistant_surgeon,drill,holding | circulator,instrument,holding","assistant_surgeon,patient,drilling"
001_PKA,train,001535,16,2,2,1,handling,active_use,none,none,,,,0,,"circulator,instrument_table,closeTo | mps,instrument_table,closeTo","assistant_surgeon,drill,holding | circulator,instrument,holding","assistant_surgeon,patient,drilling"
001_PKA,train,001536,16,2,2,1,handling,active_use,none,none,,,,0,,"circulator,instrument_table,closeTo | mps,instrument_table,closeTo","assistant_surgeon,drill,holding | circulator,instrument,holding","assistant_surgeon,patient,drilling"
001_PKA,train,001537,16,2,2,1,handling,active_use,none,none,,,,0,,"circulator,instrument_table,closeTo | mps,instrument_table,closeTo","assistant_surgeon,drill,holding | circulator,instrument,holding","assistant_surgeon,patient,drilling"
001_PKA,train,001538,15,1,2,1,handling,active_use,none,none,,,,0,,"circulator,instrument_table,closeTo","assistant_surgeon,drill,holding | circulator,instrument,holding","assistant_surgeon,patient,drilling"
001_PKA,train,001539,15,1,2,1,handling,active_use,none,none,,,,0,,"circulator,instrument_table,closeTo","assistant_surgeon,drill,holding | circulator,instrument,holding","assistant_surgeon,patient,drilling"
001_PKA,train,001540,15,1,2,1,handling,active_use,none,none,,,,0,,"circulator,instrument_table,closeTo","assistant_surgeon,drill,holding | circulator,instrument,holding","assistant_surgeon,patient,drilling"
001_PKA,train,001541,15,1,2,1,handling,active_use,none,none,,,,0,,"circulator,instrument_table,closeTo","assistant_surgeon,drill,holding | circulator,instrument,holding","assistant_surgeon,patient,drilling"
001_PKA,train,001542,16,1,2,1,handling,active_use,none,none,,,,0,,"circulator,instrument_table,closeTo","assistant_surgeon,drill,holding | circulator,instrument,holding","assistant_surgeon,patient,drilling"
001_PKA,train,001543,16,1,2,1,handling,active_use,none,none,,,,0,,"circulator,instrument_table,closeTo","assistant_surgeon,drill,holding | circulator,instrument,holding","assistant_surgeon,patient,drilling"
001_PKA,train,001544,16,1,2,1,handling,active_use,none,none,,,,0,,"circulator,instrument_table,closeTo","assistant_surgeon,drill,holding | circulator,instrument,holding","assistant_surgeon,patient,drilling"
001_PKA,train,001545,14,0,1,1,none,active_use,none,none,,,,0,,,"assistant_surgeon,drill,holding","assistant_surgeon,patient,drilling"
001_PKA,train,001546,14,0,1,1,none,active_use,none,none,,,,0,,,"assistant_surgeon,drill,holding","assistant_surgeon,patient,drilling"
001_PKA,train,001547,13,0,1,1,none,active_use,none,none,,,,0,,,"assistant_surgeon,drill,holding","assistant_surgeon,patient,drilling"
001_PKA,train,001548,14,0,1,1,none,active_use,none,none,,,,0,,,"assistant_surgeon,drill,holding","assistant_surgeon,patient,drilling"
001_PKA,train,001549,14,0,1,1,none,active_use,none,none,,,,0,,,"assistant_surgeon,drill,holding","assistant_surgeon,patient,drilling"
001_PKA,train,001550,14,0,1,1,none,active_use,none,none,,,,0,,,"assistant_surgeon,drill,holding","assistant_surgeon,patient,drilling"
001_PKA,train,001551,17,2,1,1,none,active_use,none,none,,,,0,,"circulator,instrument_table,closeTo | mps,instrument_table,closeTo","assistant_surgeon,drill,holding","assistant_surgeon,patient,drilling"
001_PKA,train,001552,17,2,1,1,none,active_use,none,none,,,,0,,"circulator,instrument_table,closeTo | mps,instrument_table,closeTo","assistant_surgeon,drill,holding","assistant_surgeon,patient,drilling"
001_PKA,train,001553,17,2,1,1,none,active_use,none,none,,,,0,,"circulator,instrument_table,closeTo | mps,instrument_table,closeTo","assistant_surgeon,drill,holding","assistant_surgeon,patient,drilling"
001_PKA,train,001554,16,1,1,1,none,active_use,none,none,,,,0,,"circulator,instrument_table,closeTo","assistant_surgeon,drill,holding","assistant_surgeon,patient,drilling"
001_PKA,train,001555,13,2,0,0,none,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,closeTo",,
001_PKA,train,001556,14,1,0,1,active_use,none,none,none,,,,0,,"circulator,instrument_table,closeTo",,"head_surgeon,patient,suturing"
001_PKA,train,001557,14,1,0,0,none,none,none,none,,,,0,,"circulator,instrument_table,closeTo",,
001_PKA,train,001558,12,1,0,0,none,none,none,none,,,,0,,"circulator,instrument_table,closeTo",,
001_PKA,train,001559,12,1,0,0,none,none,none,none,,,,0,,"circulator,instrument_table,closeTo",,
001_PKA,train,001560,12,1,0,0,none,none,none,none,,,,0,,"circulator,instrument_table,closeTo",,
001_PKA,train,001561,14,1,1,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo","assistant_surgeon,instrument,holding",
001_PKA,train,001562,13,2,2,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,preparing","mps,instrument,holding | nurse,instrument,holding",
001_PKA,train,001563,12,0,0,0,none,none,none,none,,,,0,,,,
001_PKA,train,001564,10,1,0,0,none,none,none,none,,,,0,,"nurse,instrument_table,closeTo",,
001_PKA,train,001565,11,0,0,0,none,none,none,none,,,,0,,,,
001_PKA,train,001566,9,0,0,0,none,none,none,none,,,,0,,,,
001_PKA,train,001567,8,0,0,0,none,none,none,none,,,,0,,,,
001_PKA,train,001568,8,0,0,0,none,none,none,none,,,,0,,,,
001_PKA,train,001569,8,0,0,0,none,none,none,none,,,,0,,,,
001_PKA,train,001570,8,0,0,0,none,none,none,none,,,,0,,,,
001_PKA,train,001571,8,0,0,0,none,none,none,none,,,,0,,,,
001_PKA,train,001572,8,0,0,0,none,none,none,none,,,,0,,,,
001_PKA,train,001573,8,0,0,0,none,none,none,none,,,,0,,,,
001_PKA,train,001574,8,0,0,0,none,none,none,none,,,,0,,,,
001_PKA,train,001575,8,0,0,0,none,none,none,none,,,,0,,,,
001_PKA,train,001576,8,0,0,0,none,none,none,none,,,,0,,,,
001_PKA,train,001577,8,0,0,0,none,none,none,none,,,,0,,,,
001_PKA,train,001578,7,0,0,0,none,none,none,none,,,,0,,,,
001_PKA,train,001579,7,0,0,0,none,none,none,none,,,,0,,,,
001_PKA,train,001580,10,2,2,0,handling,none,none,none,,,,0,,"mps,instrument_table,closeTo | nurse,instrument_table,closeTo","mps,instrument,holding | nurse,instrument,holding",
001_PKA,train,001581,8,2,1,0,handling,none,none,none,,,,0,,"mps,instrument_table,closeTo | nurse,instrument_table,closeTo","mps,instrument,holding",
001_PKA,train,001582,8,2,1,0,handling,none,none,none,,,,0,,"mps,instrument_table,closeTo | nurse,instrument_table,preparing","nurse,instrument,holding",
001_PKA,train,001583,8,1,0,0,none,none,none,none,,,,0,,"nurse,instrument_table,preparing",,
001_PKA,train,001584,7,1,1,0,handling,none,none,none,,,,0,,"nurse,instrument_table,preparing","assistant_surgeon,instrument,holding",
001_PKA,train,001585,9,1,2,0,handling,none,none,none,,,,0,,"nurse,instrument_table,preparing","assistant_surgeon,instrument,holding | nurse,instrument,holding",
001_PKA,train,001586,7,1,1,0,handling,none,none,none,,,,0,,"nurse,instrument_table,preparing","nurse,instrument,holding",
001_PKA,train,001587,7,1,1,0,handling,none,none,none,,,,0,,"nurse,instrument_table,preparing","nurse,instrument,holding",
001_PKA,train,001588,7,1,1,0,handling,none,none,none,,,,0,,"nurse,instrument_table,preparing","nurse,instrument,holding",
001_PKA,train,001589,8,1,1,0,handling,none,none,none,,,,0,,"nurse,instrument_table,preparing","nurse,instrument,holding",
001_PKA,train,001590,8,1,1,0,handling,none,none,none,,,,0,,"nurse,instrument_table,preparing","nurse,instrument,holding",
001_PKA,train,001591,7,1,1,0,handling,none,none,none,,,,0,,"nurse,instrument_table,preparing","nurse,instrument,holding",
001_PKA,train,001592,7,1,1,0,handling,none,none,none,,,,0,,"nurse,instrument_table,preparing","nurse,instrument,holding",
001_PKA,train,001593,7,1,1,0,handling,none,none,none,,,,0,,"nurse,instrument_table,preparing","nurse,instrument,holding",
001_PKA,train,001594,6,1,0,0,none,none,none,none,,,,0,,"nurse,instrument_table,preparing",,
001_PKA,train,001595,8,1,0,0,none,none,none,none,,,,0,,"nurse,instrument_table,preparing",,
001_PKA,train,001596,10,2,0,0,none,none,none,none,,,,0,,"assistant_surgeon,instrument_table,closeTo | nurse,instrument_table,preparing",,
001_PKA,train,001597,9,1,0,0,none,none,none,none,,,,0,,"nurse,instrument_table,preparing",,
001_PKA,train,001598,9,1,0,0,none,none,none,none,,,,0,,"nurse,instrument_table,preparing",,
001_PKA,train,001599,12,1,1,0,handling,none,none,none,,,,0,,"nurse,instrument_table,preparing","nurse,instrument,holding",
001_PKA,train,001600,12,1,1,0,handling,none,none,none,,,,0,,"nurse,instrument_table,preparing","nurse,instrument,holding",
001_PKA,train,001601,10,1,1,0,handling,none,none,none,,,,0,,"nurse,instrument_table,preparing","nurse,instrument,holding",
001_PKA,train,001602,9,1,1,0,handling,none,none,none,,,,0,,"nurse,instrument_table,preparing","nurse,instrument,holding",
001_PKA,train,001603,9,1,1,0,handling,none,none,none,,,,0,,"nurse,instrument_table,preparing","nurse,instrument,holding",
001_PKA,train,001604,9,1,1,0,handling,none,none,none,,,,0,,"nurse,instrument_table,preparing","nurse,instrument,holding",
001_PKA,train,001605,9,1,1,0,handling,none,none,none,,,,0,,"nurse,instrument_table,preparing","nurse,instrument,holding",
001_PKA,train,001606,9,1,1,0,handling,none,none,none,,,,0,,"nurse,instrument_table,preparing","nurse,instrument,holding",
001_PKA,train,001607,9,1,1,0,handling,none,none,none,,,,0,,"nurse,instrument_table,preparing","nurse,instrument,holding",
001_PKA,train,001608,9,1,1,0,handling,none,none,none,,,,0,,"nurse,instrument_table,preparing","nurse,instrument,holding",
001_PKA,train,001609,9,1,1,0,handling,none,none,none,,,,0,,"nurse,instrument_table,preparing","nurse,instrument,holding",
001_PKA,train,001610,9,1,1,0,handling,none,none,none,,,,0,,"nurse,instrument_table,preparing","nurse,instrument,holding",
001_PKA,train,001611,9,1,1,0,handling,none,none,none,,,,0,,"nurse,instrument_table,preparing","nurse,instrument,holding",
001_PKA,train,001612,10,2,1,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,preparing","nurse,instrument,holding",
001_PKA,train,001613,10,2,1,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,preparing","nurse,instrument,holding",
001_PKA,train,001614,11,2,1,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | nurse,instrument_table,preparing","nurse,instrument,holding",
001_PKA,train,001615,10,1,1,0,handling,none,none,none,,,,0,,"nurse,instrument_table,preparing","nurse,instrument,holding",
001_PKA,train,001616,10,1,1,0,handling,none,none,none,,,,0,,"nurse,instrument_table,preparing","nurse,instrument,holding",
001_PKA,train,001617,10,1,1,0,handling,none,none,none,,,,0,,"nurse,instrument_table,preparing","nurse,instrument,holding",
001_PKA,train,001618,9,1,1,0,handling,none,none,none,,,,0,,"nurse,instrument_table,preparing","nurse,instrument,holding",
001_PKA,train,001619,9,1,1,0,handling,none,none,none,,,,0,,"nurse,instrument_table,preparing","nurse,instrument,holding",
001_PKA,train,001620,10,1,1,0,handling,none,none,none,,,,0,,"nurse,instrument_table,preparing","nurse,instrument,holding",
001_PKA,train,001621,11,2,1,0,handling,none,none,none,,,,0,,"mps,instrument_table,closeTo | nurse,instrument_table,preparing","nurse,instrument,holding",
001_PKA,train,001622,10,2,0,0,none,none,none,none,,,,0,,"mps,instrument_table,closeTo | nurse,instrument_table,preparing",,
001_PKA,train,001623,10,2,0,0,none,none,none,none,,,,0,,"mps,instrument_table,closeTo | nurse,instrument_table,preparing",,
001_PKA,train,001624,10,2,0,0,none,none,none,none,,,,0,,"mps,instrument_table,closeTo | nurse,instrument_table,preparing",,
001_PKA,train,001625,7,1,0,0,none,none,none,none,,,,0,,"nurse,instrument_table,preparing",,
001_PKA,train,001626,10,3,0,0,none,none,none,none,,,,0,,"circulator,instrument_table,closeTo | mps,instrument_table,closeTo | nurse,instrument_table,preparing",,
001_PKA,train,001627,8,2,0,0,none,none,none,none,,,,0,,"mps,instrument_table,closeTo | nurse,instrument_table,preparing",,
001_PKA,train,001628,8,2,0,0,none,none,none,none,,,,0,,"mps,instrument_table,closeTo | nurse,instrument_table,preparing",,
001_PKA,train,001629,8,2,0,0,none,none,none,none,,,,0,,"mps,instrument_table,closeTo | nurse,instrument_table,preparing",,
001_PKA,train,001630,7,2,0,0,none,none,none,none,,,,0,,"mps,instrument_table,closeTo | nurse,instrument_table,preparing",,
001_PKA,train,001631,7,2,0,0,none,none,none,none,,,,0,,"mps,instrument_table,closeTo | nurse,instrument_table,preparing",,
001_PKA,train,001632,7,2,0,0,none,none,none,none,,,,0,,"mps,instrument_table,closeTo | nurse,instrument_table,preparing",,
001_PKA,train,001633,7,2,0,0,none,none,none,none,,,,0,,"mps,instrument_table,closeTo | nurse,instrument_table,preparing",,
001_PKA,train,001634,8,2,0,0,none,none,none,none,,,,0,,"mps,instrument_table,closeTo | nurse,instrument_table,preparing",,
001_PKA,train,001635,7,1,0,0,none,none,none,none,,,,0,,"nurse,instrument_table,preparing",,
001_PKA,train,001636,7,1,0,0,none,none,none,none,,,,0,,"nurse,instrument_table,closeTo",,
001_PKA,train,001637,6,0,0,1,active_use,none,none,none,,,,0,,,,"circulator,c_arm,scanning"
001_PKA,train,001638,6,0,0,1,active_use,none,none,none,,,,0,,,,"circulator,c_arm,scanning"
001_PKA,train,001639,6,0,0,1,active_use,none,none,none,,,,0,,,,"circulator,c_arm,scanning"
001_PKA,train,001640,9,0,0,0,none,none,none,none,,,,0,,,,
001_PKA,train,001641,8,1,0,0,none,none,none,none,,,,0,,"nurse,instrument_table,closeTo",,
001_PKA,train,001642,8,1,0,0,none,none,none,none,,,,0,,"nurse,instrument_table,preparing",,
001_PKA,train,001643,8,1,0,0,none,none,none,none,,,,0,,"nurse,instrument_table,preparing",,
001_PKA,train,001644,8,1,0,0,none,none,none,none,,,,0,,"nurse,instrument_table,preparing",,
001_PKA,train,001645,10,2,1,0,handling,none,none,none,,,,0,,"mps,instrument_table,closeTo | nurse,instrument_table,preparing","nurse,instrument,holding",
001_PKA,train,001646,8,1,1,0,handling,none,none,none,,,,0,,"mps,instrument_table,closeTo","nurse,instrument,holding",
001_PKA,train,001647,9,2,1,0,handling,none,none,none,,,,0,,"circulator,instrument_table,closeTo | mps,instrument_table,closeTo","nurse,instrument,holding",
001_PKA,train,001648,6,1,1,0,handling,none,none,none,,,,0,,"mps,instrument_table,closeTo","nurse,instrument,holding",
001_PKA,train,001649,5,1,0,0,none,none,none,none,,,,0,,"mps,instrument_table,closeTo",,
001_PKA,train,001650,6,2,0,0,none,none,none,none,,,,0,,"mps,instrument_table,closeTo | nurse,instrument_table,closeTo",,
001_PKA,train,001651,6,2,0,0,none,none,none,none,,,,0,,"mps,instrument_table,closeTo | nurse,instrument_table,preparing",,
